trial,opponent,seed,opponent_rng,winner,game_points,score,aggressive_moves,defensive_moves
408,BullyBot,3091965066,3091965067,BullyBot,1,70,5238,545
409,BullyBot,2711358435,2711358436,AdaptiveBot,3,67,5243,545
410,BullyBot,83929269,83929270,AdaptiveBot,2,71,5250,545
411,BullyBot,1850806286,1850806287,BullyBot,1,77,5257,545
412,BullyBot,1470199655,1470199656,BullyBot,3,77,5262,545
413,BullyBot,3137737785,3137737786,AdaptiveBot,1,88,5271,545
414,BullyBot,2757131154,2757131155,AdaptiveBot,1,67,5280,545
415,BullyBot,2277185636,2277185637,AdaptiveBot,1,72,5286,550
416,BullyBot,1896579005,1896579006,BullyBot,2,76,5292,550
417,BullyBot,3564117135,3564117136,BullyBot,2,71,5297,550
418,BullyBot,3183510504,3183510505,BullyBot,2,70,5303,550
419,BullyBot,655420225,655420226,AdaptiveBot,2,71,5309,550
420,BullyBot,2322958355,2322958356,BullyBot,1,71,5317,550
421,BullyBot,1942351724,1942351725,AdaptiveBot,1,75,5325,551
422,BullyBot,3609889854,3609889855,BullyBot,3,83,5330,551
423,BullyBot,1081799575,1081799576,AdaptiveBot,1,74,5333,558
424,BullyBot,2749337705,2749337706,AdaptiveBot,2,83,5338,558
425,BullyBot,2368731074,2368731075,AdaptiveBot,1,74,5342,565
426,BullyBot,1988124443,1988124444,BullyBot,1,69,5349,566
427,BullyBot,1508178925,1508178926,AdaptiveBot,2,75,5354,567
428,BullyBot,1127572294,1127572295,AdaptiveBot,2,76,5358,567
429,BullyBot,2795110424,2795110425,AdaptiveBot,2,70,5365,567
430,BullyBot,2414503793,2414503794,AdaptiveBot,1,81,5374,567
431,BullyBot,1934558275,1934558276,AdaptiveBot,3,85,5380,567
432,BullyBot,1553951644,1553951645,BullyBot,3,70,5384,567
433,BullyBot,1173345013,1173345014,AdaptiveBot,2,88,5388,567
434,BullyBot,2840883143,2840883144,AdaptiveBot,2,77,5394,567
435,BullyBot,2460276512,2460276513,BullyBot,2,77,5400,567
436,BullyBot,1980330994,1980330995,BullyBot,3,77,5405,567
437,BullyBot,1599724363,1599724364,BullyBot,2,68,5411,567
438,BullyBot,1219117732,1219117733,BullyBot,3,84,5416,567
439,BullyBot,2886655862,2886655863,AdaptiveBot,1,69,5424,567
440,BullyBot,358565583,358565584,AdaptiveBot,3,66,5428,567
441,BullyBot,2026103713,2026103714,BullyBot,3,72,5432,567
442,BullyBot,1645497082,1645497083,AdaptiveBot,3,69,5435,567
443,BullyBot,3313035212,3313035213,BullyBot,3,85,5441,567
444,BullyBot,784944933,784944934,BullyBot,1,76,5448,567
445,BullyBot,404338302,404338303,AdaptiveBot,1,69,5454,567
446,BullyBot,2071876432,2071876433,BullyBot,2,76,5461,567
447,BullyBot,1691269801,1691269802,AdaptiveBot,3,77,5466,567
448,BullyBot,1211324283,1211324284,BullyBot,1,76,5474,567
449,BullyBot,830717652,830717653,AdaptiveBot,2,67,5481,567
450,BullyBot,2498255782,2498255783,AdaptiveBot,1,66,5489,567
451,BullyBot,2117649151,2117649152,BullyBot,3,72,5494,567
452,BullyBot,3884526168,3884526169,AdaptiveBot,1,69,5504,567
453,BullyBot,1257097002,1257097003,AdaptiveBot,1,67,5513,567
454,BullyBot,876490371,876490372,BullyBot,2,72,5518,567
455,BullyBot,2544028501,2544028502,AdaptiveBot,1,67,5525,567
456,BullyBot,2163421870,2163421871,BullyBot,3,69,5530,567
457,BullyBot,3930298887,3930298888,AdaptiveBot,2,77,5537,567
458,BullyBot,1302869721,1302869722,BullyBot,3,82,5542,567
459,BullyBot,922263090,922263091,BullyBot,1,77,5550,567
460,BullyBot,2589801220,2589801221,AdaptiveBot,3,70,5554,567
461,BullyBot,61710941,61710942,AdaptiveBot,1,69,5563,567
462,BullyBot,1729249071,1729249072,AdaptiveBot,3,77,5566,567
463,BullyBot,1348642440,1348642441,BullyBot,2,71,5571,567
464,BullyBot,968035809,968035810,AdaptiveBot,3,74,5575,567
465,BullyBot,488090291,488090292,BullyBot,3,77,5580,567
466,BullyBot,107483660,107483661,AdaptiveBot,2,70,5586,567
467,BullyBot,1775021790,1775021791,BullyBot,2,70,5592,567
468,BullyBot,1394415159,1394415160,AdaptiveBot,1,68,5594,574
469,BullyBot,914469641,914469642,AdaptiveBot,2,75,5600,574
470,BullyBot,533863010,533863011,AdaptiveBot,3,76,5605,574
471,BullyBot,153256379,153256380,BullyBot,1,63,5615,574
472,BullyBot,1820794509,1820794510,BullyBot,3,70,5619,574
473,BullyBot,3587671526,3587671527,AdaptiveBot,2,80,5625,574
474,BullyBot,960242360,960242361,BullyBot,2,77,5630,574
475,BullyBot,579635729,579635730,BullyBot,1,59,5640,574
476,BullyBot,2247173859,2247173860,AdaptiveBot,2,75,5645,576
477,BullyBot,4014050876,4014050877,AdaptiveBot,2,69,5651,576
478,BullyBot,3633444245,3633444246,AdaptiveBot,2,74,5655,577
479,BullyBot,1006015079,1006015080,AdaptiveBot,2,75,5659,577
480,BullyBot,625408448,625408449,AdaptiveBot,1,69,5660,587
481,BullyBot,2292946578,2292946579,AdaptiveBot,1,76,5667,587
482,BullyBot,4059823595,4059823596,BullyBot,1,71,5672,587
483,BullyBot,3679216964,3679216965,AdaptiveBot,3,76,5676,587
484,BullyBot,1051787798,1051787799,AdaptiveBot,3,84,5681,587
485,BullyBot,671181167,671181168,AdaptiveBot,2,83,5686,587
486,BullyBot,191235649,191235650,AdaptiveBot,3,84,5691,587
487,BullyBot,4105596314,4105596315,AdaptiveBot,2,83,5696,588
488,BullyBot,1478167148,1478167149,AdaptiveBot,3,76,5701,588
489,BullyBot,1097560517,1097560518,AdaptiveBot,3,68,5703,588
490,BullyBot,2864437534,2864437535,BullyBot,3,73,5703,594
491,BullyBot,237008368,237008369,AdaptiveBot,1,77,5708,598
492,BullyBot,4151369033,4151369034,BullyBot,1,68,5715,598
493,BullyBot,1523939867,1523939868,AdaptiveBot,1,73,5721,598
494,BullyBot,3290816884,3290816885,AdaptiveBot,2,96,5725,598
495,BullyBot,663387718,663387719,BullyBot,1,77,5733,598
496,BullyBot,282781087,282781088,AdaptiveBot,1,56,5736,606
497,BullyBot,4197141752,4197141753,BullyBot,2,71,5741,606
498,BullyBot,3717196234,3717196235,AdaptiveBot,2,75,5744,606
499,BullyBot,3336589603,3336589604,BullyBot,2,71,5749,606
500,BullyBot,709160437,709160438,AdaptiveBot,1,88,5755,606
